title,company,location,date,url,department,workplace_type,description,requirements
IR Director בחברת סייבר,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-research-team-leader/153794/,Cyber & Security,Hybrid,"החברה מתמחה בתגובה לאירועי סייבר, זיהוי איומים וייעוץ לארגונים בינלאומיים. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: תפקיד אסטרטגי בכפיפות ל-VP IR, ניהול מחלקה של 11 עובדים מתוכם ישירות 3 מנהלי פרוייקט ו-3 ראשי צוותים, משימות ופרוייקטים שמקבלים מהלקוחות. בפועל הצוותים אחראיים על פתרון אירועי סייבר, ניתוח מתקפות מתקדמות, ניהול חקירות מורכבות, פענוח איומים בזמן אמת והובלת Engagements גלובליים מול ארגוני אנטרפרייז. הובלת Forensics ו–Threat Hunting, ביצוע Network Traffic Analysis, Log Analysis ו–Malware Analysis, שימוש בכלי Incident Response, SIEM Platforms, Data Analysis Tools, וכן הבנה עמוקה ב–Attack Vectors, Exploitation Methods ו–Security Controls.",- 3 שנות ניסיון ניהולי - 7 שנות ניסיון מקצועי מעולמות הסייבר סקיוריטי - ניסיון בייעוץ מחקרי/IR /עולמות התקפיים/PT/רדטים - ניסיון עם Threat Hunting
Software Engineer & Cyber Security Expert בחברת Startup בתחום של Foundation Models,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153781/,Cyber & Security,onsite,"החברה עוסקת בפיתוח מערכות AI ב-Scale, עם דגש על Training ואופטימיזציה של מודלי LLM מתקדמים. החברה ממוקמת בתל אביב- קו רכבת ומונה יותר מ-10 עובדים. עבודה מהמשרדים. מהות התפקיד: שילוב פיתוח ומחקר Security (כ-50/50) סביב מודלי AI בעולמות אבטחת המידע חקירה כיצד ניתן לפרוץ למודלים ברמת ה-Core שלהם לצד פיתוח מנגנוני הגנה ו-Security Proof למודלים. פיתוח בעיקר ב-Python, בסביבה טכנולוגית עמוקה המשלבת AI, סייבר ואימון מודלים.",- יוצא/ת יחידה טכנולוגית - ניסיון במחקר אבטחת מידע
Senior Security Researcher בחברת סטארט-אפ בתחום ה-Cyber,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153735/,Cyber & Security,Hybrid,"החברה מפתחת פלטפורמה המנטרלת את הסיכון לניצול נקודות התורפה שאותרו בארגון. החברה ממוקמת בתל אביב- קו רכבת+ רכבת קלה, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: חלק מצוות המחקר, אחריות לחקר חולשות במערכות מורכבות, החל ממוצרי תוכנה ברמת Low-Level דרך סביבות ענן ועד מערכות מבוססות AI. מחקר ואיתור חולשות אבטחה במערכות מורכבות, אפליקציות AI, מוצרי Low-Level וסביבות Cloud, כולל פיתוח Proof-of-Concepts (PoC) לניצול הפגיעויות. פרסום מחקרים טכנולוגיים, כתיבת בלוגים מקצועיים והצגת מחקרי אבטחה בכנסים מובילים בתחום הסייבר. ביצוע מחקר טכנולוגי מעמיק ו-Reverse Engineering של מוצרי אבטחה ומערכות מורכבות.",- 5 שנות ניסיון במחקר חולשות או מחקר Web - ניסיון בפיתוח מעל Linux - ניסיון בעבודה עם Networking - ניסיון בפיתוח עם Cloud
Cyber Researcher בחברת סטארט-אפ בתחום ה-Security,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153625/,Cyber & Security,Hybrid,"החברה מפתחת פלטפורמה להגנה על יישומי SaaS בארגונים. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: חלק מצוות בכפיפות לראש צוות. מחקר SaaS על מוצרי החברה, זיהוי קונפיגורציות לא תקניות, זיהוי פריצות ועבודה צמודה עם צוותי הפיתוח וה-Product, כתיבת מאמרים. פונקציה בכירה בצוות, תפקיד אסטרטגי ומלא השפעה.",- 5 שנות ניסיון כ- Cyber Researcher - 3 שנות ניסיון במחקר SaaS Security
OS Security Research Team Lead בחברת Cyber Offensive ייחודית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-research-team-leader/153575/,Cyber & Security,onsite,"החברה עוסקת בפיתוח מגוון רחב של טכנו ואמצעים מתקדמים בעולם הסייבר ומתמודדת עם אתגרים במגוון תחומים; חקר חולשות, מערכות הפעלה, ענן, בינה מלאכותית ופיתוח מערכות מורכבות ב-Scale גבוה. החברה ממוקמת באזור המרכז- קו רכבת ומונה עשרות עובדים. עבודה מהמשרדים לאור ביטחון מידע, יחד עם זאת ישנה גמישות בשעות. מהות התפקיד: כפיפות לראש קבוצה, ניהול של 3 מהנדסים. Hands On משמעותי. הקבוצה עוסקת במחקר מעמיק של דרכי התמודדות עם מוצרי ומנגנוני Security, Reverse Engineering, ניתוח Static/Dynamic והיכרות עמוקה עם Network ו-OS Internals. מדובר בתפקיד מחקרי שכולל ניתוח בינארי, לוגיקה של מנגנוני הגנה ועוד.","- שנתיים ניסיון ניהולי - ניסיון במחקר כלשהו Low Level של מ""ה/חח/אינטרנלס - ניסיון בפיתוח Low Level - ניסיון ב-IDA"
Senior Vulnerability Researcher בחברת Cyber Offensive ייחודית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153567/,Cyber & Security,onsite,"החברה עוסקת בפיתוח מגוון רחב של טכנו ואמצעים מתקדמים בעולם הסייבר ומתמודדת עם אתגרים במגוון תחומים; חקר חולשות, מערכות הפעלה, ענן, בינה מלאכותית ופיתוח מערכות מורכבות ב-Scale גבוה. החברה ממוקמת באזור המרכז- קו רכבת ומונה עשרות עובדים. עבודה מהמשרדים לאור ביטחון מידע, יחד עם זאת ישנה גמישות בשעות. מהות התפקיד: כפיפות לראש צוות מחקר, הצטרפות לצוות קיים. מדובר במחקר חולשות Low Level, חולשות זיכרון, מ""ה.","- 3 שנות ניסיון במחקר חולשות Low Level - ניסיון ב-RE - ניסיון במחקר מ""ה/אינטרנלס"
Head of Security Research בחברת סטארט-אפ שנמצאת ב-Stealth Mode,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-research-team-leader/153500/,Cyber & Security,Hybrid,"החברה מפתחת פלטפורמה SaaS שנועדה להגן על תשתיות ה-Cloud של ארגונים מודרניים. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה עשרות עובדים. מהות התפקיד: דיווח ל-CTO, ניהול צוות של 2-3 עובדים, בהתחלה התפקיד יהיה יותר Hands On, מחקר אבטחת ענן.",- שנתיים ניסיון בניהול - ניסיון בחקר אבטחת Cloud
Security Researcher Team Lead בחברת סטארט-אפ בתחום ה-Gaming,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-research-team-leader/153487/,Cyber & Security,Hybrid,"החברה מפתחת פלטפורמה שמאפשרת למפתחי צד שלישי ליצור הרחבות ותוספות למשחקי מחשב- PC. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: ניהול צוות הליבה המונה 6 מפתחים (3 בישראל, 2 באוקראינה ו-1 בספרד), כפיפות ל-VP Apps, מאוד Hands On. הובלת בנייה ואופטימיזציה של תשתיות Low-Level בפלטפורמה של החברה ופיתוח פתרונות מאובטחים וסקיילביליים שמניעים את המהפכה הבאה בעולם ה-Gaming. סטאק טכנולוגי: C, C++, Windows, IDA.",- 6 שנות ניסיון בפיתוח Low Level - ניסיון בפיתוח ב-++C/C - שליטה מצוינת ב-Win32 API וב-Runtime Environment של Windows - ניסיון ב-Reverse Engineering
Forward Deployed Engineer בחברת סטארט-אפ בתחום ה-AI,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153438/,Cyber & Security,onsite,החברה נותנת דגש על חדשנות טכנולוגית בתחום הבינה המלאכותית ומביאה לשינויים מהותיים בשוק. נמצאים מתחת לראדר וימסרו יותר פרטים בשיחת הטלפון. החברה ממוקמת בתל אביב- קו רכבת ומונה עשרות עובדים. עבודה מהמשרדים. מהות התפקיד: משרה הנדסית מורכבת בצוות מרכזי. תפקיד שמשלב פיתוח ועבודה מול הלקוחות.,- יוצא/ת יחידה טכנולוגית
Security Researcher בחברת סטארט-אפ בתחום ה-Security,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153431/,Cyber & Security,Remote,"החברה מפתחת מערכות Security לרכב, כדי למנוע התקפות, ניסיונות למשיכת פרטי אשראי ופרטים אישיים ממחשבי הרכב, ואף ניסיונות השתלטות מרחוק, שיכולים לסכן חיי אדם. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה מאות עובדים. מהות התפקיד: כפיפות לראש צוות, הצטרפות לצוות קיים. מחקר חולשות Low Level ל-Embedded Embedded בעולם הרכב, Reverse Engineering של רכיבי חומרה, זיהוי חולשות, אבטחה במערכות קריטיות.",- 3 שנות ניסיון במחקר חולשות Low Level - ניסיון ב-Reverse Engineering
Senior Cloud Researcher & Engineer בחברת סייבר הגנתית ורווחית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153379/,Cyber & Security,onsite,"החברת מתמחה במחקר ואיתור חולשות עבור חברות מתחומי ה-Low-Level ופועלת בהגנה בלבד מול חברות פרטיות, כאשר עבודה התקפית מתבצעת רק עבור מדינת ישראל. החברה ממוקמת בתל אביב- קו רכבת ומונה עשרות עובדים. עבודה מהמשרדים. מהות התפקיד: הובלת תחום מחקרי High Level וענן שהינו תחום שכרגע מתפתח בחברה וכולל מחקרים של חולשות ומחקר ופיתוח של כלי סייבר ייעודיים בתחום הבטחוני הכולל אפיון יחד עם הלקוח (עבודה פרונטלית מול לקוחות), המון מקום להשפעה והובלה.",- 4 שנות ניסיון כ-Cybersecurity Research - ניסיון בחקר חולשות - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח ב-Python
Offensive Security Team Lead בחברת הייטק בתחום ה-DevSecOps ו-MLOps,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-research-team-leader/153398/,Cyber & Security,Hybrid,"החברה מפתחת פלטפורמה, אפליקציה אחת שמאגדת בתוכה את שלל הפתרונות הנחוצים לבנייה יעילה, בטוחה ומהירה של תוכנה ובכך נותנים פתרון הוליסטי ללקוחותיהם. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה אלפי עובדים. מהות התפקיד: ניהול עובד אחד, בדיווח ל-Group Lead, עם 80% Hands-On. העבודה כוללת הובלה טכנולוגית וניהולית של תחום Offensive Security תוך אחריות על תכנון וביצוע Red Team Operations, Adversary Simulation ו-Threat Research בסביבות Cloud ו-Production מורכבות. התפקיד כולל פיתוח ויישום Attack Scenarios, זיהוי חולשות במערכות ואפליקציות, והפקת תובנות לשיפור Security Posture ארגוני. שימוש בכלי Red Team כגון Metasploit, Cobalt Strike, Burp Suite, פיתוח Custom Exploits, עבודה עם MITRE ATT&CK, בסביבת AWS/GCP/Azure, Kubernetes ו-Docker.",- 7 שנות ניסיון ב-Offensive Security Operations/Red Teaming/Threat Hunting/ Threat Research/Cloud Offensive - ניסיון בפיתוח עם Cloud
SecOps Team Lead בחברת הייטק בתחום ה-DevSecOps ו-MLOps,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-research-team-leader/153396/,Cyber & Security,Hybrid,"החברה מפתחת פלטפורמה, אפליקציה אחת שמאגדת בתוכה את שלל הפתרונות הנחוצים לבנייה יעילה, בטוחה ומהירה של תוכנה ובכך נותנים פתרון הוליסטי ללקוחותיהם. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה אלפי עובדים. מהות התפקיד: חלק מקבוצה ייחודית שעובדת Cross Organization. ניהול צוות Cloud SecOps & Incident Response, תוך אחריות על בניית יכולות Detection, Response ו-Automation בסביבות Production מורכבות. 30% Hands On, כולל הובלת Incident Response מקצה לקצה, ופיתוח מערכות AI לטובת Security Operations. אחריות על תחומי Cloud Security בסביבות AWS/GCP/Azure, Vulnerability Management, SaaS Security Posture (CASB), Asset Management, עבודה עם מערכות SIEM/Logging כגון ELK, Splunk, אבטחת Containers, IAM/SSO/SAML, ו-EDR/XDR. יש On Call אחת לחודשיים כולל סופ""ש.",- שנתיים ניסיון ניהולי - 7 שנות ניסיון כ-Cloud Security/Incident Response/Security Engineer - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח קוד ברמה בסיסית
Software Engineer & Cyber Security Expert בחברת סטארט-אפ ב-Stealth Mode,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/datasecurity/security-researchers/153780/,Cyber & Security,onsite,"החברה עוסקת בפיתוח מערכות AI ב-Scale עם דגש על Training ואופטימיזציה של מודלי LLM מתקדמים. החברה ממוקמת בתל אביב- קו רכבת ומונה כ-15 עובדים. עבודה מהמשרדים. מהות התפקיד: הצטרפות לצוות מייסד. תפקיד משלב פיתוח ומחקר Security (כ-50/50) סביב מודלי AI בעולמות אבטחת המידע, חקירה כיצד ניתן לפרוץ למודלים ברמת ה-Core שלהם לצד פיתוח מנגנוני הגנה ו-Security Proof למודלים. העבודה כוללת פיתוח בעיקר ב-Python, בסביבה טכנולוגית עמוקה המשלבת AI, סייבר ואימון מודלים.",- 5 שנות ניסיון יוצאי יחידה טכנולוגית - ניסיון במחקר Security
