title,company,location,url,date
Customer Service Representative,WALL-SMART,"Petah Tikva, Center District, Israel (On-site)",https://www.linkedin.com/jobs/view/4407276809/?eBP=CwEAAAGd7D45yicv5yc-C7hq4VU679eDeOX6h0aBsFEgXpcoDzVZVWjxgSJaOqnSsHteyjEX2YJzNYMOenurd5HTjDiFBHnRUZNKR0vSJEAWKgA2AksaMxLN2MCZjammpste4NFu1y6gtghIxgtOO72Qz1ikY54A8xg_NbVuqDLObAmKxvgs-4iT67DlsVrfg5XWI4eY5GyQ3x7wBL8z60aUiJkfnUX5XcjYCOsZPdm92wZeQ0uo62J3FXDLyN3PfRfWtZPnuZ5ofhgjVeCzQdGbAlhA81NDal4yewJuwHadSmExYMzMQ_ztASzQ2Cdx3YlQrHE3tkjHcTyB9UVh1bJRpQ0_H-s4rLXzWmFCvPrBhDzRDF5nYedBM8Td7Qyfb8SbUEQ-00rZlPC7dXl2EHwdCrq7qCyt6Ci3-Re39lswLAsmZmyrQhP1gYQkge28-x69IkJBvYB6EsMOrtAiZEtpyjfuXXO_R8Wa7d5Ewdh5B5Nui9inG9PIxla_&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=03SvbxqtSCsTNnlb61YdhQ%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
מזכיר/ת ראש תחום,IAI - Israel Aerospace Industries,"Yehud Monosson, Center District, Israel (On-site)",https://www.linkedin.com/jobs/view/4322081530/?eBP=CwEAAAGd7D45yyYdRMBACk5BePJWw2LGQZ9cS6xksOkrepx8__cixM-pP4bwVOHcPUpj_iOWhHhXrbuXWXkRG0Zg2ra_e4iIMXzQ0tvqJpWO3r8Z_pmjdjedYu4Kh0QKaxITdc_m6XOwQUg8ift1vEPR-xXHypSHXkaq0ETKFnkdIKCEq5Z0UId2Ath2Ni1EtRPERY_rGg_vKjVT0_NIagPbkYPAj04r7N_YvoHIyV0C9eTZvhQShEalyw5KLNzFSg9WhMJOfdHixstVlJPOXb1bu73JNl0yr5dASbYtb4z9HpJ-9kYE8kqD1hbCgbHA0eURb-YodR6jPHQOoGmNYK1LgtHsiNsZY8cCXbkChQtCd5L19DOFv3p0vsgwGIedqBCkP-sqxMRdHViKD6eZRYrsuyqqIlsanHAbwD_eNq5-dq5lhTJaKRpHu2rIZ-gyjrvDL1x4tMJST-kx3ZYn0qF7Ui8ODjfXn3UelRcajyoKKg&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=XVNQMya6uHfXQ2McCtLVQg%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Hebrew Linguist – Remote,Jobs Ai,Israel (Remote),https://www.linkedin.com/jobs/view/4409844203/?eBP=CwEAAAGd7D45yzlBcrz747TzIVZglTrRH3RyhYK4Fzn3bV8yHRlXA0RxXVOPVltYDG6O8plYloYBhmYGeOi314h8mIVZKyyldP0NWVg5ntLar9o0lMSpqqAUrap-L_F2sFTYgmx85FqhdBBH9-zS4QJeK_5xXNppuML86ta4gk_XuKmxpyVqUjrSiZS8imLTM3httTaHoKqFnZn_pN01TM1oCbdmWNU8AVYTZzh55iBciIXKK-e-pBD2jclnikeFtuCyF0uijXd_Cl2oPlOwaiSkvGwFvyhilfNusi2WEMLTERKiAYkgrKQDMrLq1mlGC8ZdmEckzG6KK0oVZURDWB_myjIpMiHX_vOyI6V7CgYDpIbk-5AgXREGZxpGnX6ByiQfZrAvdY6XhTtPYm7Lahi-DmwFpWxtf75tdjKJ8BucE6kzOxIKFauQ9Oq6jVnnVuF1jE3YIAbf9-Qyx6XA45TQWEwBcVi_KEZcVEcQsB9Rrw&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=KKAzBulolrdYUOwVGPjd8w%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Senior Professional Services Consultant,WalkMe,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4378392273/?eBP=CwEAAAGd7D45y_MCKeIoLJxKME6GaQV4_AhEJ-2Y5r6EUkYTl0qSp801dED2z5MHgOERGrKv2-jj86kH7LTRPJKE1FOVPtu0xPoZSHYQkymGxXpTB_UR2WrcUm2AEIdQ3_hNYruvPuZ1odRUD-Jni8TJmA1ynF3x0TgvDas7y3rK-V6zR6iS4JvZ3yRRB4eNku7bsKjkCLfX4nK2pWkoinOSZi1HfPt7vT1sDWqiXyrBY6gWjevJKoiwgRR6nQoBO83gRHB4JsZlal7oD4SJJ_TYLfifRWqV7VoNXr7TkjgnN1-pNTuBCvCdZIl6o0WRx9QmLfsmZYRaPUB6DXBr_F0LPTOu_dIJMR8Tp6qoyjgLPxm4wVq8BUB9fGWWJF5nAttuSqqM11n8fBew62WYrnw6XYgtZJY76u2b6gqOQN7DzLxSEkTffwXgjeFG2FEFFsEK-7XfgksDPtj9o22Y1n0qi9fqzzuGPK1kYArdGOI&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=9qoVQfL0PBA6yuN9CQsgDA%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Wireless Power Transfer Engineer (Qi / Energy Systems),Kudu Medical Technologies,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4408756224/?eBP=CwEAAAGd7D45y5izucm1Hj4BenymgRL58gGs4ELEL4ZLPtN7TTanzflPfU6GxKTfIlioPq885seeqINAQbNCZU1k_DZmX6olPgPOs6gplbmOfEtjRJN5Fk-rYaWa5Hryus49d49esVxzyoI7JxOJJPwiKO5MOnlykVolJIwTtOPVNTr7mel818mmGuJfZu1rJ_hDNbQzV0lCpEWDs9mHIOARCS6IUHipqiBVRms2LHUZI99n02JDKn5QQ8K4lkHzcAWdMBq5jMoOXeUhdG6I_lvDll9tg340li45khih2sh6hhSn8aHiKgi15a95BCcdOGtRo054a5ENsAN3FBdsH1JXfOvtqHdcn1k6C1Sf4FVO6i1m7n4BHn9TnH27CHErXQGWdfNm4sAYRc6C_IUP1vq8_6h4625QUVzVWJ9Dx5Iql6QPRNoBjxvtQ5t_EM3UkFWEV6c71ryk8DWhQWTmmA&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=mnZePGL8rNWBQXHqxS5hFA%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Customer Success Manager - Hebrew speaking,Redis,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4399071217/?eBP=CwEAAAGd7D45y3UJei0kOdmpeVmKdixYnaH62XE6_l2SqKrFesFVY8DxPND766kINheoF2RlfXq8q0_qGc6_SS2TuHLS1uC8oCyicpzG-FMR7jamfU8vR-fH_tQ9fT90vYHgICFHF_RQbYeMafOE-3cvBgShTUQeW2X-IdC6eYIYYFHnoSicJwwUkN2JfL3egj0OUYfuh45PVx9CcqQCUP-gXyXpn0BFooLtmQ8K_XC8Edr8OX3iKhoSSeMO-YWAXIp9tlIeCFQBLMp1nMzjgl-oH7b9tXDPWaaE6kxMyImuQOn-DmBMLlYG5R7tFOOc8Y4f98PpS5OgrQthAXVEHMvxiZsiblaUma0Kwqer9Huv8O9g6yEbMxyYYXj2rCfpnDte9reuvo7PJLCiMlyfI_-LB0bfDlrvr-NHfiUs4nvVzNjQuuLLNxKe47CqAQa2ZA1fxLg0uMbBi6U47tg2CQJym2tabRDePukNZkMI8NxGBzgB&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=H%2BSx2fTMh94nO1RH%2BFNWIg%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Document Sourcing Specialist,micro1,EMEA (Remote),https://www.linkedin.com/jobs/view/4409594895/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=l6Rk66Z7AqaSzqtOIOEHdQ%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Cost Performance Advisor,Chevron,"Herzliya, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4407276558/?eBP=CwEAAAGd7D45y4e2EOh_rp4Gd0YVfmy88AIWve5CoNFlrGu1wtqKgrSe3pVkKvK41uBwpRZQJhHR6vJ8ubCXKmzaRxPLAvIOOzaNyo6GzUPZE48Fpl0pTG7Sue4MZD6oOALEznYI2dNK6NniS2drAwLJrX8otj8Sra0LqgcqXXi1b3lKjzyoRlCCgsrFP15y_wcECBBoA-K_Q-72Remy9xDesd2RQnwUKZCi5xOjYAXpbIo8pPnXDM_fs5vKJVg9mCdBdErZ7rrK9NhFVpc9aKhIssP-2dZg6Scoa-ZKTwFvOzpyGgj8FeyO_YpmSee5kaKa_Ni4Vw1qnJ1hrPQMIVnOZoo3HCGukJRgBekn565BcXGPqc4BESV7pCuJXsCJ52lAIJH4KogCLIDGr6l2or3-9aIhF4LYFcr78z7_KWpFR3rjBL0mexvahzkfYInHTGLh8rfDAkNc5EwGwcqK2X5HlN8gGbmOE1fDH17S9s4&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=ElHT6FLMySySpYg9EIVeqA%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
program manager,Elbit Systems Israel,"Netanya, Center District, Israel (On-site)",https://www.linkedin.com/jobs/view/4375554936/?eBP=CwEAAAGd7D45ywtEw8ftSYrAK-I-DlLeVoaFJuCUoe2mtFQgVgm4CP-fh0ZEFv1l2pKcLPEaVt49ubFXiHOfZWCu6xL5cZZOErOWzQMHaPpWio00qNRqRiuuHt5CHw7ComJ7XXPxMzVUPavH6axGWWHKalFQF-6jUeEMU9HZJa6YmtjSnlpY2HyZVe5nqoqMZvNbvTRxoEWMWwZ9zFvYYCaPJMYZyJLgl-RaOTXLOWOrCrrFZ-_Mysqjl4EkYwUCtVDNwplh7dAZFWf6KldnwwgogqjhBfY09yFIsoP_5UABnBQkcCVKG1h8Dgy_gp6AjAndH6U7_049Ef3fgrkl6TsP-EIhVdx8iwa3Kelf8MJ0Hj8QrZ1AVS3gLg4yPA818DNqrUOc64T8vCpNC2XsOq6CHKygyiVS6hW_tvI2q04U1-lgoXLZoKxEq2bXtL-pEkrn71lcDXLeoB5wAAHaWQyKmQu5RAhsnzjSZVtanJ4&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=VHBZKH%2FDRfZCJUIP0Q9l%2Fw%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Security Engineering Operations Coordinator,Cross River,"West Jerusalem, Jerusalem District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4377858879/?eBP=CwEAAAGd7D45y9KWIfJzJgv9dNOFvI7lIQrkZvcwYxLG0Hd3C-wpi7ElbUaMn1CkLND1SvFxHOkIRinG3cX_5rGt6M5x4Z8F1L-JzbdKvWFZEPnvaEJMFUZaYJfywRf_7oWWm_yyn8eMT-jvGYDxDcrHWBmogzCgfznUvJaQKfpsJcpuEddsVlmEaJVKxr-X1RScJSli0RWR-VXdz8cmgQNgqpcPqaWEI-IjKq1g1OWKxKBy4JWbqJLV56chyugJLl9CuEWemOB3KYhtwXY_GPpJ3jMKfNErzvJoJ3_KxClylyXoezW8B0hfUudYZknop9aEqCIpeAyk7tSPJYsluTILel2MIoggIVs_fTephwkpczsShNW8XC4CD0BKo-1EKo1YYSnOB6nA3Fm_qgRyVtGYw2xJGeO3KFlD9LIixsx6zO81-tGsckJ3X1Q7XsRKU0a_CzAk7Oe4ehaRO8A9lX9MJ3vfW4SiChb3f7IA&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=a%2FAt5G5fZN%2BQgO3YvjV7Pw%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
Ai Trainer/Data Annotator - Remote,YO IT Consulting,"Tel Aviv-Yafo, Tel Aviv District, Israel (Remote)",https://www.linkedin.com/jobs/view/4408350625/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=rAQoc8e1cTRsKzGfcKsWdw%3D%3D&trackingId=RknC3YfYNCzKKG0%2B%2B8sRYg%3D%3D&trk=flagship3_search_srp_jobs,05/03/2026
