title,company,location,date,deadline,url,department,workplace_type,description,requirements
"עו""ד-בלשכה המשפטית-הלשכה המשפטית (מס' 2026 - 157)",אוניברסיטת בן-גוריון בנגב,באר שבע,2026-05-12,2026-05-17,https://bguhr.my.salesforce-sites.com/Gius?mode=external,,onsite,,
אחראי/ת מבנים-מזכירות המכונים-המכונים לחקר המדבר (מס' 2026 - 160),אוניברסיטת בן-גוריון בנגב,באר שבע,2026-05-12,2026-05-19,https://bguhr.my.salesforce-sites.com/Gius?mode=external,,onsite,,
מהנדס/ת מעבדות הוראה ומחקר-המחלקה לכימיה-הפקולטה למדעי הטבע (מס' 2026 - 158),אוניברסיטת בן-גוריון בנגב,באר שבע,2026-05-12,2026-05-17,https://bguhr.my.salesforce-sites.com/Gius?mode=external,,onsite,,
