title,company,location,date,url,department,workplace_type
Senior Full Stack Engineer בחברת הייטק בתחום הרפואי,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153456/,Software Development,Hybrid
Frontend Infrastructure Team Leader בחברת הייטק,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-front-end-team/153490/,Software Development,Hybrid
Backend Engineering Team Lead בחברת סטארט-אפ בתחום ה-Fintech,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153450/,Software Development,Hybrid
Senior Frontend Infrastructure Engineer בחברת סטארט-אפ רווחית,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/frontend-developer/153447/,Software Development,Hybrid
Senior Software Engineer בחברת סטארט-אפ,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153428/,Software Development,onsite
Full Stack Software Engineer בחברה ישראלית,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153403/,Software Development,Hybrid
Software Engineer בחברת סטארט-אפ בתחום ה-Medical,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/python-developer/153413/,Software Development,onsite
Lead Software Engineer בחברת סטארט-אפ בתחום המיחשוב הקוונטי,GotFriends,Shfela,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153425/,Software Development,Hybrid
Software Engineering Lead (Sensor) בחברת סייבר רווחית,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153424/,Software Development,Hybrid
Backend Team Lead בחברה העוסקת בחווית משתמש,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153429/,Software Development,Hybrid
Backend Team Lead בחברה העוסקת בחווית משתמש,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153429/,Software Development,Hybrid
Senior Software Engineer בחברת הייטק בתחום ה-DevSecOps ו-MLOps,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153405/,Software Development,Hybrid
Tech Lead בחברת סטארט-אפ ישראלית,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/go-developer/153377/,Software Development,Hybrid
Senior Core Backend Infra Engineer בחברת סטארט-אפ בתחום ה- Data Security,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153401/,Software Development,Hybrid
Software Engineer בחברת Security,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/java-developer/153381/,Software Development,Hybrid
R&D Team Leader בחברת Security,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153389/,Software Development,Hybrid
Senior Python Engineer בחברת מודיעין דיגיטלי בתעשיית הפורנזיקה,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/python-developer/153402/,Software Development,Hybrid
