title,company,location,date,url,department,workplace_type
מרכז/ת תוכניות לחברה הערבית-מרכז חוסידמן לנוער שוחר מדע-מזכירות אקדמית,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-04-30,https://bguhr.my.salesforce-sites.com#,,onsite
"רכז/ת אדמיניסטרטיבית לפרויקט מיוחד במדור בחינות, מס""ר ומערכת שעות",אוניברסיטת בן-גוריון בנגב,באר שבע,2026-04-27,https://bguhr.my.salesforce-sites.com#,,onsite
רכז/ת רישום-מדור רישום -מנהל תלמידים-מזכירות אקדמית,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-04-30,https://bguhr.my.salesforce-sites.com#,,onsite
עובד/ת בית מלאכה-המכונים לחקר המדבר,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-05-03,https://bguhr.my.salesforce-sites.com#,,onsite
יועצ/ת קריירה והתמחויות-מרכז לפיתוח קריירה-דיקאנט הסטודנטים,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-04-27,https://bguhr.my.salesforce-sites.com#,,onsite
מנהל/ת צוות Salesforce-מחלקת מערכות מידע-אגף המחשוב והסייבר,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-04-30,https://bguhr.my.salesforce-sites.com#,,onsite
אחראי/ת קליטה ושילוב חוקרים חדשים-לשכת הרקטור,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-04-30,https://bguhr.my.salesforce-sites.com#,,onsite
מהנדס/ת מצוינות תפעולית-המחלקה לארגון ושיטות-אגף משאבי אנוש,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-04-26,https://bguhr.my.salesforce-sites.com#,,onsite
מנהל/ת חדשנות דיגיטלית וחווית מועמד/ת-יחידת אתר ותוכן-אגף השיווק,אוניברסיטת בן-גוריון בנגב,באר שבע,2026-05-03,https://bguhr.my.salesforce-sites.com#,,onsite
